Date,Worker,Company,Hours,"Rate per Hour",Taxable,Status,"Shift Type","Paid At"
2023-05-11,"Megan Bell","Watson Ltd",8,£17,Yes,Failed,Day,
2023-05-11,"Joshua Harris","Carter Ltd",8,£17,Yes,Complete,Night,"2023-05-11 01:45:19"
2023-05-11,"Sebastian James","Smith Ltd",12,£15,No,Complete,Day,"2023-05-28 09:25:16"
2023-05-11,"Dale Chapman","Parker Ltd",13,£10,Yes,Complete,Day,"2023-05-16 17:36:00"
2023-05-11,"Will Wilson","Hughes Ltd",1,£17,Yes,Pending,Night,
2023-05-11,"Sarah Butler","Bailey Ltd",15,£15,Yes,Complete,Night,"2023-05-21 21:17:31"
2023-05-11,"Eden Graham","Rose Ltd",7,£15,No,Pending,Day,
2023-05-11,"Abigail Lewis","Williams Ltd",12,£15.27,No,Complete,Day,"2023-05-19 16:00:50"
2023-05-11,"Candice Wright","Shaw Ltd",4,£18.98,Yes,Pending,Day,
2023-05-11,"Isabel Baker","Shaw Ltd",8,£14,Yes,Complete,Day,"2023-05-30 15:58:16"
2023-05-11,"Kirsten Cox","Brown Ltd",3,£18,Yes,Pending,Day,
2023-05-11,"Sarah Butler","Cooper Ltd",7,£13,Yes,Pending,Day,
2023-05-11,"Sebastian James","Baker Ltd",11,£10,Yes,Processing,Holiday,
2023-05-11,"Kimberly Richards","Richards Ltd",10,£12,Yes,Complete,Day,"2023-05-22 18:32:07"
2023-05-11,"Isabella Reid","Thompson Ltd",11,£18,No,Pending,Day,
2023-05-11,"Sebastian James","Hughes Ltd",10,£14.09,Yes,Complete,Day,"2023-05-18 22:37:50"
2023-05-11,"Joshua Harris","Turner Ltd",4,£16.97,No,Complete,Day,"2023-05-31 15:49:53"
2023-05-11,"Abigail Lewis","Williams Ltd",8,£19.05,Yes,Pending,Day,
2023-05-11,"Joshua Harris","Griffiths Ltd",11,£20,Yes,Complete,Day,"2023-05-25 01:06:31"
2023-05-11,"Eden Graham","Knight Ltd",9,£11,No,Pending,Night,
2023-05-11,"Michael Bennett","Knight Ltd",9,£13,Yes,Complete,Day,"2023-05-24 17:35:38"
2023-05-11,"Kimberly Richards","Harris Ltd",8,£14.37,Yes,Failed,Night,
2023-05-11,"Freya Patel","Carter Ltd",16,£17.46,Yes,Complete,Day,"2023-05-13 15:24:48"
2023-05-11,"Eden Graham","Rogers Ltd",3,£12,Yes,Pending,Day,
2023-05-11,"Will Wilson","Bailey Ltd",15,£18,Yes,Pending,Day,
2023-05-11,"Freya Cox","Butler Ltd",1,£11,Yes,Complete,Day,"2023-05-11 00:00:41"
2023-05-11,"Candice Wright","Hughes Ltd",7,£15,Yes,Complete,Day,"2023-05-30 20:21:56"
2023-05-11,"Mohammed Simpson","Bennett Ltd",11,£15,Yes,Pending,Day,
2023-05-11,"Freya Cox","Davies Ltd",11,£18,Yes,Failed,Day,
2023-05-11,"Michael Bennett","Rogers Ltd",14,£17,Yes,Failed,Day,
2023-05-11,"Freya Patel","Cook Ltd",9,£11.69,Yes,Complete,Day,"2023-05-12 06:44:48"
2023-05-11,"Candice Wright","Simpson Ltd",2,£17,Yes,Complete,Day,"2023-05-19 19:04:16"
2023-05-11,"Charles Hunt","James Ltd",15,£14,No,Complete,Day,"2023-05-19 21:57:25"
2023-05-11,"Poppy Hill","Bailey Ltd",9,£19,Yes,Pending,Day,
2023-05-11,"Sarah Butler","Khan Ltd",14,£17.04,No,Complete,Night,"2023-05-20 04:37:06"
2023-05-11,"Megan Bell","Moore Ltd",3,£20,No,Pending,Night,
2023-05-11,"Elliott Jackson","Lloyd Ltd",1,£17,No,Complete,Holiday,"2023-05-20 20:16:04"
2023-05-11,"Charles Hunt","Mason Ltd",12,£12,Yes,Complete,Day,"2023-05-20 06:27:55"
2023-05-11,"Eden Graham","Harris Ltd",3,£19,Yes,Pending,Day,
2023-05-11,"Isabella Reid","Richards Ltd",1,£10,No,Complete,Day,"2023-05-24 18:20:46"
2023-05-11,"Freya Patel","Morris Ltd",14,£10,Yes,Complete,Night,"2023-05-11 09:01:19"
2023-05-11,"Eden Parker","Cook Ltd",15,£12,Yes,Complete,Day,"2023-06-02 06:27:43"
2023-05-11,"Kelly Edwards","Bailey Ltd",6,£14.45,Yes,Complete,Day,"2023-05-30 09:44:27"
2023-05-11,"Mason Richards","Parker Ltd",12,£15,Yes,Pending,Day,
2023-05-11,"Joshua Harris","Harris Ltd",8,£11,Yes,Complete,Day,"2023-05-15 02:17:51"
2023-05-11,"Eden Parker","Watson Ltd",10,£10,No,Complete,Day,"2023-05-14 07:53:52"
2023-05-11,"Joshua Harris","Murray Ltd",1,£16.5,No,Complete,Day,"2023-05-24 09:13:52"
2023-05-11,"Mason Richards","Holmes Ltd",3,£11.83,No,Complete,Night,"2023-05-14 23:50:00"
2023-05-11,"Elliott Jackson","Robertson Ltd",8,£20,Yes,Pending,Day,
2023-05-11,"Michael Bennett","Campbell Ltd",8,£11.91,Yes,Pending,Day,
2023-05-11,"Mohammed Simpson","Morris Ltd",6,£18,Yes,Failed,Day,
2023-05-11,"Michael Bennett","Stewart Ltd",2,£16,Yes,Complete,Day,"2023-05-22 17:27:30"
2023-05-11,"Mason Richards","Williams Ltd",8,£11,Yes,Complete,Night,"2023-05-22 17:29:24"
2023-05-11,"Elliot Saunders","White Ltd",6,£20,No,Pending,Day,
2023-05-11,"Dale Chapman","Anderson Ltd",8,£11.04,Yes,Complete,Day,"2023-05-18 12:22:19"
2023-05-11,"Isabel Baker","Fox Ltd",1,£16.55,No,Complete,Day,"2023-05-27 08:02:43"
2023-05-11,"Kimberly Richards","Ward Ltd",9,£10,Yes,Complete,Day,"2023-05-23 10:06:32"
2023-05-11,"Louis Williams","Robertson Ltd",14,£17.42,Yes,Pending,Day,
2023-05-12,"Joshua Harris","Williams Ltd",3,£11,Yes,Complete,Day,"2023-05-30 00:37:36"
2023-05-12,"Poppy Hill","Chapman Ltd",8,£17,Yes,Pending,Day,
2023-05-12,"Linda Powell","Shaw Ltd",1,£16,Yes,Complete,Day,"2023-06-02 02:52:41"
2023-05-12,"Elliott Jackson","Phillips Ltd",2,£15.64,No,Complete,Day,"2023-05-18 06:36:49"
2023-05-12,"Freya Patel","Campbell Ltd",7,£16,Yes,Complete,Day,"2023-05-29 23:14:07"
2023-05-12,"Kirsten Cox","Griffiths Ltd",12,£10,Yes,Pending,Day,
2023-05-12,"Candice Wright","Murray Ltd",4,£19,No,Complete,Day,"2023-05-13 05:41:50"
2023-05-12,"Sophia Murray","Smith Ltd",6,£19,Yes,Complete,Day,"2023-05-12 00:30:08"
2023-05-12,"Freya Patel","Smith Ltd",16,£15,Yes,Complete,Night,"2023-06-01 01:13:01"
2023-05-12,"Mary Bell","Rogers Ltd",6,£14,Yes,Complete,Day,"2023-05-30 17:01:52"
2023-05-12,"Isobel Stevens","Graham Ltd",12,£17,Yes,Complete,Day,"2023-05-13 13:38:33"
2023-05-12,"Isobel Stevens","Morgan Ltd",16,£14.22,Yes,Complete,Day,"2023-05-26 03:31:52"
2023-05-12,"Poppy Hill","Stewart Ltd",14,£14,Yes,Complete,Day,"2023-05-25 08:37:16"
2023-05-12,"Oliver Butler","Baker Ltd",4,£15.42,Yes,Complete,Night,"2023-05-16 16:10:40"
2023-05-12,"Mary Bell","Morgan Ltd",2,£10.22,No,Processing,Night,
2023-05-12,"Isobel Stevens","Young Ltd",12,£19,Yes,Pending,Day,
2023-05-12,"Joshua Harris","Robinson Ltd",11,£10.63,Yes,Complete,Day,"2023-05-20 19:40:18"
2023-05-12,"Isobel Stevens","Bailey Ltd",8,£19,Yes,Complete,Day,"2023-05-19 00:12:19"
2023-05-12,"Oliver Butler","Murray Ltd",16,£11.2,Yes,Complete,Day,"2023-06-02 09:05:21"
2023-05-12,"Will Wilson","Young Ltd",14,£16.45,Yes,Complete,Day,"2023-05-18 12:27:57"
2023-05-12,"Freya Patel","Brown Ltd",11,£15,Yes,Pending,Day,
2023-05-12,"Mary Jones","Davies Ltd",14,£14.63,Yes,Complete,Night,"2023-06-02 03:48:13"
2023-05-12,"Elliot Saunders","Bailey Ltd",3,£20,Yes,Complete,Day,"2023-05-31 14:48:52"
2023-05-12,"Oliver Butler","Jackson Ltd",16,£10,No,Complete,Day,"2023-05-28 17:01:53"
2023-05-12,"Poppy Hill","Davis Ltd",2,£11.27,Yes,Complete,Day,"2023-05-14 03:02:13"
2023-05-12,"Eden Graham","Campbell Ltd",3,£15.13,No,Pending,Night,
2023-05-12,"Shannon Lee","Rogers Ltd",15,£12.85,Yes,Pending,Night,
2023-05-12,"Louis Williams","Carter Ltd",6,£19,Yes,Complete,Day,"2023-05-20 06:25:51"
2023-05-12,"Elliott Jackson","Davis Ltd",5,£11,Yes,Complete,Day,"2023-05-26 01:20:46"
2023-05-12,"Freya Patel","Wilson Ltd",12,£12,Yes,Pending,Day,
2023-05-12,"Eden Graham","Hughes Ltd",3,£11,Yes,Pending,Day,
2023-05-12,"Abigail Lewis","Hughes Ltd",8,£11.45,Yes,Pending,Day,
2023-05-12,"Abigail Lewis","Shaw Ltd",2,£15.5,Yes,Pending,Day,
2023-05-12,"Louis Williams","Stewart Ltd",16,£15.11,No,Complete,Day,"2023-05-28 10:11:50"
2023-05-12,"Poppy Hill","Lloyd Ltd",2,£20,Yes,Complete,Holiday,"2023-05-14 15:30:00"
2023-05-12,"Freya Patel","Cook Ltd",8,£14.19,No,Complete,Night,"2023-05-27 02:33:36"
2023-05-12,"Oliver Butler","Anderson Ltd",8,£10.62,Yes,Complete,Day,"2023-05-14 02:04:00"
2023-05-12,"Freya Patel","Chapman Ltd",6,£15,Yes,Pending,Day,
2023-05-12,"Joshua Harris","Cook Ltd",12,£15,Yes,Pending,Day,
2023-05-12,"Joshua Harris","Williams Ltd",5,£15,Yes,Complete,Day,"2023-06-01 16:11:33"
2023-05-12,"Elliot Saunders","Baker Ltd",6,£13,Yes,Pending,Day,
2023-05-12,"Isobel Stevens","Clarke Ltd",1,£19,Yes,Complete,Day,"2023-05-16 05:05:43"
2023-05-12,"Joshua Harris","James Ltd",14,£14,No,Complete,Day,"2023-05-27 12:57:06"
2023-05-12,"Mason Richards","Cook Ltd",8,£16,Yes,Complete,Day,"2023-05-14 09:43:55"
2023-05-12,"Elliott Jackson","Powell Ltd",8,£18,Yes,Pending,Day,
2023-05-12,"Freya Patel","Phillips Ltd",8,£13,Yes,Pending,Day,
2023-05-12,"Isobel Stevens","Morgan Ltd",4,£15,Yes,Complete,Day,"2023-05-21 16:52:57"
2023-05-12,"Mason Richards","Young Ltd",3,£13.54,Yes,Complete,Day,"2023-05-18 07:40:56"
2023-05-12,"Mary Jones","Chapman Ltd",8,£13,Yes,Complete,Day,"2023-06-01 09:57:46"
2023-05-12,"Shannon Lee","Lloyd Ltd",10,£15.3,Yes,Pending,Day,
2023-05-12,"Isobel Stevens","Carter Ltd",8,£16.42,Yes,Complete,Night,"2023-05-17 16:52:53"
2023-05-12,"Shannon Lee","Robinson Ltd",9,£17,No,Pending,Day,
2023-05-12,"Abigail Lewis","Bailey Ltd",3,£14,Yes,Complete,Day,"2023-05-28 01:18:20"
2023-05-12,"Leo Murray","Griffiths Ltd",1,£18,Yes,Pending,Day,
2023-05-12,"Will Wilson","Graham Ltd",9,£13,Yes,Pending,Day,
2023-05-12,"Eden Graham","Thomas Ltd",5,£16.42,Yes,Complete,Day,"2023-05-26 05:03:55"
2023-05-12,"Mason Richards","Parker Ltd",2,£18,Yes,Pending,Day,
2023-05-12,"Candice Wright","Turner Ltd",9,£18,Yes,Complete,Night,"2023-05-15 10:26:24"
2023-05-12,"Mohammed Simpson","Morris Ltd",13,£17,Yes,Complete,Day,"2023-05-29 20:35:18"
2023-05-12,"Elliot Saunders","Adams Ltd",15,£15,Yes,Pending,Day,
2023-05-12,"Oliver Butler","Davies Ltd",1,£17.92,Yes,Complete,Day,"2023-05-12 23:09:36"
2023-05-12,"Isabella Reid","Wilson Ltd",10,£14,Yes,Pending,Night,
2023-05-12,"Elliot Saunders","Rogers Ltd",3,£13.03,Yes,Pending,Night,
2023-05-12,"Freya Patel","Baker Ltd",10,£11.13,Yes,Pending,Day,
2023-05-12,"Abigail Lewis","Thompson Ltd",9,£15,No,Pending,Day,
2023-05-12,"Louis Williams","Taylor Ltd",2,£10.38,Yes,Complete,Day,"2023-05-22 16:39:27"
2023-05-12,"Poppy Hill","Khan Ltd",12,£15,Yes,Pending,Day,
2023-05-12,"Freya Patel","Williams Ltd",9,£13,Yes,Pending,Day,
2023-05-12,"Abigail Lewis","Rogers Ltd",11,£17,Yes,Pending,Day,
2023-05-12,"Isobel Stevens","Jackson Ltd",2,£13,Yes,Complete,Day,"2023-05-20 05:03:21"
2023-05-12,"Isobel Stevens","Cooper Ltd",16,£15,Yes,Complete,Day,"2023-05-12 21:38:05"
2023-05-12,"Kimberly Richards","Cooper Ltd",8,£18.16,Yes,Complete,Night,"2023-05-25 05:28:13"
2023-05-12,"Abigail Lewis","Parker Ltd",7,£17,Yes,Complete,Day,"2023-05-23 20:56:49"
2023-05-12,"Isabella Reid","Shaw Ltd",12,£10,No,Failed,Day,
2023-05-12,"Megan Bell","Davis Ltd",7,£14,No,Failed,Day,
2023-05-12,"Michael Bennett","Saunders Ltd",3,£14.05,No,Complete,Day,"2023-05-14 04:40:41"
2023-05-12,"Kimberly Richards","Robinson Ltd",1,£18,Yes,Complete,Day,"2023-05-15 02:55:28"
2023-05-12,"Sofia Palmer","Richards Ltd",16,£14,Yes,Complete,Day,"2023-06-02 03:14:38"
2023-05-12,"Sebastian James","Ward Ltd",7,£16.79,Yes,Complete,Day,"2023-05-26 08:06:54"
2023-05-12,"Sofia Palmer","Thomas Ltd",1,£13.69,Yes,Complete,Day,"2023-05-23 07:43:03"
2023-05-12,"Freya Cox","Griffiths Ltd",3,£20,Yes,Complete,Day,"2023-05-20 18:27:32"
2023-05-12,"Sarah Butler","Shaw Ltd",2,£20,Yes,Complete,Day,"2023-05-12 22:52:28"
2023-05-12,"Bruce Rogers","Morris Ltd",9,£19,Yes,Pending,Day,
2023-05-12,"Bradley Brown","Knight Ltd",6,£13,Yes,Pending,Day,
2023-05-12,"Kelly Edwards","Watson Ltd",3,£19,No,Complete,Day,"2023-05-17 01:00:17"
2023-05-12,"Charles Hunt","Shaw Ltd",10,£16,Yes,Complete,Day,"2023-05-17 13:38:49"
2023-05-12,"Dale Chapman","Clark Ltd",2,£15,Yes,Pending,Day,
2023-05-12,"Eden Parker","Ward Ltd",14,£11,Yes,Complete,Day,"2023-05-28 15:23:50"
2023-05-12,"Charles Hunt","Smith Ltd",14,£10,Yes,Complete,Day,"2023-05-13 04:43:35"
2023-05-12,"Charles Hunt","Murray Ltd",2,£10,Yes,Complete,Night,"2023-05-31 05:54:43"
2023-05-12,"Leo Murray","Cook Ltd",3,£18,No,Pending,Day,
2023-05-12,"Bradley Brown","Morgan Ltd",1,£13,Yes,Complete,Day,"2023-06-01 18:03:15"
2023-05-12,"Sebastian James","Cox Ltd",16,£11,Yes,Complete,Day,"2023-05-23 16:14:58"
2023-05-12,"Mohammed Simpson","Davies Ltd",16,£10.87,Yes,Complete,Day,"2023-05-13 01:44:23"
2023-05-12,"Michael Bennett","Thomas Ltd",15,£16.01,Yes,Complete,Day,"2023-05-12 03:27:39"
2023-05-12,"Megan Bell","Cooper Ltd",5,£18,No,Pending,Day,
2023-05-12,"Sebastian James","Rose Ltd",7,£11,Yes,Complete,Day,"2023-05-12 02:33:25"
2023-05-12,"Louis Williams","Hughes Ltd",3,£20,Yes,Complete,Day,"2023-06-01 00:57:10"
2023-05-12,"Sebastian James","Jackson Ltd",11,£12.69,No,Complete,Night,"2023-05-30 11:52:59"
2023-05-12,"Kelly Edwards","Fox Ltd",6,£11,Yes,Pending,Night,
2023-05-12,"Michael Bennett","Anderson Ltd",14,£10,Yes,Processing,Day,
2023-05-12,"Bruce Rogers","Butler Ltd",5,£17.92,No,Complete,Day,"2023-05-15 04:34:01"
2023-05-12,"Megan Bell","Murray Ltd",15,£20,Yes,Complete,Day,"2023-06-01 02:32:37"
2023-05-12,"Sebastian James","Smith Ltd",2,£19,Yes,Complete,Day,"2023-05-16 12:03:34"
2023-05-12,"Megan Bell","James Ltd",4,£19,Yes,Complete,Day,"2023-05-19 06:27:01"
2023-05-12,"Sarah Butler","Baker Ltd",4,£15,No,Pending,Day,
2023-05-12,"Kimberly Richards","Robertson Ltd",2,£18,Yes,Complete,Day,"2023-06-02 08:42:50"
2023-05-12,"Bradley Brown","James Ltd",7,£20,Yes,Pending,Day,
2023-05-12,"Will Wilson","Jackson Ltd",6,£12,Yes,Pending,Night,
2023-05-12,"Isabel Baker","Bennett Ltd",13,£18,Yes,Complete,Day,"2023-05-31 17:28:45"
2023-05-12,"Bradley Brown","Khan Ltd",1,£10.25,Yes,Complete,Day,"2023-05-20 16:46:18"
2023-05-12,"Dale Chapman","Stewart Ltd",3,£14,Yes,Complete,Night,"2023-05-23 05:07:16"
2023-05-12,"Isabel Baker","Chapman Ltd",16,£19,Yes,Pending,Day,
2023-05-12,"Michael Bennett","Griffiths Ltd",16,£19.18,Yes,Complete,Day,"2023-06-02 03:26:48"
2023-05-12,"Charles Hunt","Richardson Ltd",5,£19,Yes,Complete,Day,"2023-05-30 07:06:50"
2023-05-12,"Freddie Scott","Ross Ltd",15,£18,Yes,Complete,Night,"2023-05-16 12:26:02"
2023-05-12,"Sarah Butler","Powell Ltd",9,£16.37,Yes,Complete,Night,"2023-05-14 15:17:33"
2023-05-12,"Dale Chapman","Cox Ltd",5,£15,Yes,Complete,Day,"2023-05-25 04:56:05"
2023-05-12,"Dale Chapman","Saunders Ltd",15,£14,Yes,Complete,Day,"2023-05-24 17:27:05"
2023-05-12,"Leo Murray","Graham Ltd",4,£16,Yes,Pending,Day,
2023-05-12,"Leo Murray","Smith Ltd",9,£16.16,Yes,Complete,Day,"2023-05-14 15:03:23"
2023-05-12,"Freya Cox","Rose Ltd",7,£13,Yes,Complete,Day,"2023-05-29 02:10:53"
2023-05-12,"Isabel Baker","Adams Ltd",14,£13.56,Yes,Complete,Night,"2023-05-16 07:48:36"
2023-05-12,"Mohammed Simpson","Wilson Ltd",2,£16.85,No,Complete,Night,"2023-05-26 16:07:00"
2023-05-12,"Kelly Edwards","Harris Ltd",3,£18.62,Yes,Complete,Day,"2023-05-24 17:24:15"
2023-05-12,"Bradley Brown","Shaw Ltd",14,£13,Yes,Pending,Day,
2023-05-12,"Dale Chapman","Bennett Ltd",16,£17,Yes,Complete,Day,"2023-05-15 00:39:35"
2023-05-12,"Kelly Edwards","Davis Ltd",4,£13.27,Yes,Complete,Day,"2023-05-12 11:49:56"
2023-05-12,"Michael Bennett","Rogers Ltd",8,£17,Yes,Complete,Day,"2023-05-26 17:21:24"
2023-05-12,"Megan Bell","Murray Ltd",2,£16,Yes,Complete,Day,"2023-05-25 04:54:14"
2023-05-12,"Will Wilson","Griffiths Ltd",12,£19,No,Pending,Night,
2023-05-12,"Freya Cox","Turner Ltd",9,£19,Yes,Complete,Day,"2023-05-21 03:51:12"
2023-05-12,"Louis Williams","Graham Ltd",7,£18,Yes,Complete,Night,"2023-05-23 23:59:32"
2023-05-12,"Sofia Palmer","Rogers Ltd",4,£10.87,Yes,Pending,Day,
2023-05-12,"Will Wilson","Cook Ltd",8,£13,No,Processing,Day,
2023-05-12,"Michael Bennett","Chapman Ltd",3,£14.68,Yes,Failed,Day,
2023-05-12,"Sarah Butler","Murray Ltd",7,£18,Yes,Pending,Day,
2023-05-12,"Bruce Rogers","Bennett Ltd",13,£13.48,Yes,Complete,Night,"2023-05-14 19:28:17"
2023-05-12,"Michael Bennett","Rose Ltd",4,£17,No,Pending,Day,
2023-05-12,"Dale Chapman","Mason Ltd",12,£19.19,Yes,Failed,Day,
2023-05-12,"Eden Parker","Williams Ltd",7,£15,Yes,Failed,Day,
2023-05-12,"Kimberly Richards","Anderson Ltd",5,£19,Yes,Pending,Day,
2023-05-12,"Sarah Butler","Thompson Ltd",5,£17.11,Yes,Pending,Day,
2023-05-12,"Sarah Butler","Khan Ltd",15,£14.73,No,Complete,Night,"2023-06-01 22:47:23"
2023-05-12,"Sarah Butler","Mason Ltd",7,£19.09,No,Pending,Day,
2023-05-12,"Bruce Rogers","Hughes Ltd",16,£16,Yes,Complete,Day,"2023-05-19 12:38:38"
2023-05-12,"Mohammed Simpson","Rogers Ltd",10,£11,Yes,Pending,Day,
2023-05-12,"Sarah Butler","Richardson Ltd",11,£14,Yes,Pending,Day,
2023-05-12,"Michael Bennett","James Ltd",13,£16,Yes,Complete,Day,"2023-05-21 11:25:57"
2023-05-12,"Kirsten Cox","White Ltd",6,£19.36,Yes,Pending,Day,
2023-05-12,"Mohammed Simpson","Lee Ltd",13,£10,Yes,Pending,Day,
2023-05-12,"Kimberly Richards","Khan Ltd",3,£19,Yes,Pending,Day,
2023-05-12,"Megan Bell","Watson Ltd",7,£18,Yes,Complete,Day,"2023-05-23 17:40:03"
2023-05-12,"Sarah Butler","White Ltd",15,£16,Yes,Complete,Day,"2023-05-16 16:47:04"
2023-05-12,"Eden Parker","Stewart Ltd",16,£20,Yes,Complete,Night,"2023-05-20 02:04:49"
2023-05-12,"Sofia Palmer","Bennett Ltd",16,£20,Yes,Complete,Day,"2023-05-15 17:57:31"
2023-05-12,"Mohammed Simpson","Williams Ltd",9,£20,Yes,Pending,Day,
2023-05-12,"Sofia Palmer","Murray Ltd",2,£14,Yes,Complete,Day,"2023-05-26 11:43:36"
2023-05-12,"Eden Parker","Hughes Ltd",1,£11.31,Yes,Pending,Day,
2023-05-12,"Freddie Scott","Brown Ltd",3,£15,Yes,Complete,Day,"2023-05-26 07:17:06"
2023-05-12,"Sofia Palmer","White Ltd",10,£14.45,Yes,Pending,Night,
2023-05-12,"Mohammed Simpson","Jackson Ltd",6,£16,Yes,Complete,Day,"2023-05-28 03:28:03"
2023-05-12,"Kelly Edwards","Cox Ltd",3,£12,Yes,Pending,Day,
2023-05-12,"Isabel Baker","Shaw Ltd",1,£11,No,Processing,Day,
2023-05-12,"Eden Parker","Baker Ltd",4,£14,No,Pending,Night,
2023-05-12,"Kelly Edwards","Hughes Ltd",15,£18,Yes,Pending,Night,
2023-05-12,"Sebastian James","Shaw Ltd",11,£11,Yes,Complete,Day,"2023-05-14 07:35:54"
2023-05-12,"Mary Bell","Khan Ltd",7,£16,Yes,Complete,Day,"2023-05-17 19:57:52"
2023-05-12,"Isabel Baker","Richardson Ltd",4,£17,Yes,Pending,Day,
2023-05-13,"Candice Wright","Clarke Ltd",11,£15,Yes,Complete,Day,"2023-05-22 04:53:57"
2023-05-13,"Sarah Butler","Griffiths Ltd",14,£12,Yes,Complete,Day,"2023-05-19 06:15:07"
2023-05-13,"Isobel Stevens","Robertson Ltd",1,£14,Yes,Pending,Day,
2023-05-13,"Isabel Baker","Davies Ltd",11,£18,Yes,Pending,Night,
2023-05-13,"Candice Wright","Clark Ltd",3,£10.56,Yes,Complete,Day,"2023-05-26 06:16:10"
2023-05-13,"Linda Powell","Smith Ltd",11,£13,No,Complete,Day,"2023-05-28 01:20:14"
2023-05-13,"Eden Parker","Lee Ltd",15,£19.17,Yes,Complete,Day,"2023-05-25 00:28:27"
2023-05-13,"Dale Chapman","Morris Ltd",15,£17,Yes,Complete,Day,"2023-05-28 09:56:13"
2023-05-13,"Freya Patel","Baker Ltd",14,£12.75,Yes,Complete,Day,"2023-05-26 23:32:20"
2023-05-13,"Mohammed Simpson","Ross Ltd",11,£16,Yes,Pending,Day,
2023-05-13,"Mary Bell","Stewart Ltd",16,£20,No,Complete,Day,"2023-05-24 07:06:16"
2023-05-13,"Bradley Brown","Richards Ltd",3,£13,Yes,Complete,Day,"2023-05-29 09:29:28"
2023-05-13,"Sofia Palmer","Bailey Ltd",16,£20,Yes,Complete,Day,"2023-05-30 21:51:53"
2023-05-13,"Freya Cox","Jackson Ltd",3,£20,No,Complete,Holiday,"2023-05-19 19:25:18"
2023-05-13,"Elliot Saunders","Graham Ltd",15,£18.29,Yes,Complete,Day,"2023-05-30 14:14:14"
2023-05-13,"Freya Patel","Griffiths Ltd",14,£14.43,Yes,Complete,Day,"2023-05-28 17:31:08"
2023-05-13,"Leo Murray","Brown Ltd",13,£20,Yes,Complete,Day,"2023-05-16 23:10:41"
2023-05-13,"Sofia Palmer","Graham Ltd",7,£10,No,Pending,Day,
2023-05-13,"Kelly Edwards","Morris Ltd",7,£20,Yes,Complete,Day,"2023-05-15 03:52:50"
2023-05-13,"Dale Chapman","Hughes Ltd",13,£13,No,Pending,Night,
2023-05-13,"Elliott Jackson","Knight Ltd",9,£15.41,Yes,Complete,Day,"2023-06-01 13:44:23"
2023-05-13,"Sophia Murray","Holmes Ltd",8,£15,Yes,Pending,Day,
2023-05-13,"Shannon Lee","James Ltd",16,£18,Yes,Complete,Day,"2023-05-17 22:19:43"
2023-05-13,"Eden Parker","Lloyd Ltd",4,£10.35,Yes,Complete,Day,"2023-05-13 00:07:50"
2023-05-13,"Shannon Lee","Rogers Ltd",16,£16,Yes,Complete,Day,"2023-05-27 13:49:31"
2023-05-13,"Freddie Scott","Ross Ltd",13,£17,Yes,Pending,Night,
2023-05-13,"Mary Jones","Cox Ltd",12,£11,Yes,Pending,Day,
2023-05-13,"Candice Wright","Wilson Ltd",2,£14.75,Yes,Complete,Day,"2023-06-02 04:41:17"
2023-05-13,"Freddie Scott","Shaw Ltd",6,£12,Yes,Pending,Day,
2023-05-13,"Shannon Lee","Chapman Ltd",2,£16,Yes,Pending,Day,
2023-05-13,"Kimberly Richards","Davis Ltd",15,£16.9,Yes,Complete,Night,"2023-05-25 08:20:31"
2023-05-13,"Candice Wright","Thompson Ltd",3,£15.66,Yes,Complete,Day,"2023-05-19 00:32:28"
2023-05-13,"Sarah Butler","King Ltd",5,£16.26,Yes,Complete,Day,"2023-05-28 00:35:37"
2023-05-13,"Kirsten Cox","Fox Ltd",10,£11.78,Yes,Complete,Night,"2023-05-30 00:37:26"
2023-05-13,"Freya Patel","Turner Ltd",14,£19,Yes,Pending,Day,
2023-05-13,"Isobel Stevens","Fox Ltd",1,£14,Yes,Complete,Day,"2023-05-26 01:39:49"
2023-05-13,"Freddie Scott","Taylor Ltd",2,£12,Yes,Complete,Day,"2023-05-24 02:56:12"
2023-05-13,"Kelly Edwards","Harris Ltd",16,£19.17,No,Processing,Day,
2023-05-13,"Sofia Palmer","Baker Ltd",3,£16,Yes,Complete,Night,"2023-05-28 07:07:20"
2023-05-13,"Sebastian James","Hughes Ltd",6,£20,Yes,Complete,Day,"2023-05-31 19:44:40"
2023-05-13,"Bruce Rogers","Thompson Ltd",3,£11,Yes,Pending,Day,
2023-05-13,"Eden Parker","Shaw Ltd",15,£12,Yes,Failed,Day,
2023-05-13,"Abigail Lewis","Murray Ltd",1,£11,Yes,Complete,Day,"2023-05-24 10:23:06"
2023-05-13,"Will Wilson","Rose Ltd",13,£12,Yes,Complete,Day,"2023-05-17 23:18:36"
2023-05-13,"Kimberly Richards","Hughes Ltd",6,£16.14,Yes,Pending,Day,
2023-05-13,"Edward Wilson","Baker Ltd",1,£10,No,Complete,Day,"2023-05-25 22:15:23"
2023-05-13,"Isobel Stevens","Cox Ltd",14,£20,Yes,Pending,Day,
2023-05-13,"Sarah Butler","Clarke Ltd",10,£17.68,Yes,Complete,Night,"2023-05-25 13:40:00"
2023-05-13,"Shannon Lee","Robertson Ltd",1,£14,No,Complete,Day,"2023-05-16 00:52:45"
2023-05-13,"Kelly Edwards","Young Ltd",9,£16.9,No,Complete,Day,"2023-05-30 01:10:59"
2023-05-13,"Kelly Edwards","Morris Ltd",6,£15,Yes,Pending,Day,
